4.35801 0.0216086 0.220149 0.0175079 19.0245
1.7902 0.0120582 0.0378016 0.00695454 3.19958
3.74717 0.0388462 0.108408 0.00915554 13.8601
1.5065 -0.00754766 0.0207895 0.00770792 2.31312
1.79906 -0.0163215 0.0557454 0.00767778 3.35137
2.12959 0.0325659 0.0555253 0.00891353 4.45302
1.33219 -0.00314875 0.0126853 0.00542286 1.7958
2.23871 0.0104313 0.0494697 0.0148999 5.01469
1.72268 0.0349159 0.0290265 0.00437434 2.87758
1.38771 0.00632725 0.0144386 0.00562527 1.92266
1.31554 0.0415068 0.0140661 0.005226 1.63722
1.91549 0.0306818 0.031182 0.00793895 3.5837
0.898915 0.0135705 0.0160872 0.00290264 0.799922
1.16535 0.0533452 0.0335535 0.00842448 1.27011
1.56558 0.0376608 0.0110873 0.00562432 2.34562
0.935019 0.00988188 0.01231 0.00254974 0.868189
1.12867 0.0224898 0.0201287 0.00166751 1.24377
1.3351 0.00644388 0.0155351 0.00499306 1.78086
0.869979 0.0181385 0.0129578 0.00186226 0.738591
0.705628 0.0166001 0.00859324 0.00256107 0.483353
0.64776 -0.0118848 0.010683 0.00270479 0.445815
0.763413 0.0129856 0.0111969 0.00283154 0.574339
0.572166 -0.00808249 0.00609376 0.00498633 0.342782
0.980028 0.00733376 0.0266864 0.00183098 0.972821
0.526228 -0.0151619 0.0109961 0.00382292 0.304099
0.415766 0.0337726 0.0065722 0.00350968 0.152491
0.633689 -0.00890541 0.00876872 0.0029372 0.421697
0.444639 0.0254964 0.0062531 0.00368292 0.181934
0.5535 -0.0177927 0.00794647 0.00523443 0.334322
0.296309 0.0193178 0.00906121 0.00271133 0.0857854
0.495249 -0.00654707 0.0107848 0.00382222 0.262584
0.437034 0.0112683 0.00973177 0.00254537 0.191008
0.354503 0.0344431 0.0071324 0.00356095 0.109571
0.279777 -0.0069416 0.00686447 0.00280306 0.0890718
0.427652 0.0133839 0.00916011 0.00282805 0.180779
-13.0073 -0.172894 0.859082 0.0642393 165.581
-10.3009 -0.179495 0.63895 0.0510217 103.082
-9.87538 -0.087348 0.579588 0.0571699 96.3851
-9.315 -0.104496 0.714059 0.027059 85.5475
-11.7945 -0.107134 1.35278 0.0354205 137.946
-7.97638 -0.0647074 0.637637 0.0139917 63.2321
-5.99548 -0.132433 0.44071 0.0282122 34.8161
-10.8939 -0.0518135 2.21192 0.0270607 119.762
-6.37277 -0.0315543 0.356053 0.0214437 40.5671
-7.0851 0.0262334 25.882 0.0266651 76.4531
-9.9324 -0.114982 90.0001 0.361287 186.382
-6.02648 -0.265725 5.77711 7.07711 38.9634
-5.60148 -0.248722 1.33134 2.15093 29.9833
-5.48858 -0.01985 0.313068 0.0202981 30.2201
-5.80455 -0.0934722 0.784767 0.439501 33.4012
-5.2833 0.0399011 4.4878 0.162751 32.8242
-6.42098 0.0353668 6.05245 0.0354757 47.7368
-2.83496 0.020766 0.192131 0.0722722 8.3473
-4.83408 0.00238434 0.690886 0.0643313 24.0822
-3.11228 0.0645493 0.20742 0.0385103 10.2997
-4.69513 0.0810706 0.410304 0.0804665 23.2224
-2.2695 0.138111 0.121656 0.0499434 5.91823
-3.15557 0.165172 0.158909 0.113424 11.1862
-2.95954 0.085735 0.128176 0.0431417 9.40186
-3.2893 0.161068 0.140388 0.127099 12.0454
-2.17953 0.111404 0.0995852 0.0426666 5.34797
-3.20885 0.144855 0.182329 0.0533263 11.4297
-1.84037 0.0643198 0.0602797 0.0178575 3.68813
-3.17965 0.180548 0.119352 0.109078 11.4103
-1.03858 0.0526532 0.0194653 0.00770855 1.21026
-1.79414 0.0714101 0.108796 0.0303098 3.58909
-2.01538 0.0879183 0.0782997 0.0312445 4.50216
-1.33593 0.0511382 0.0300729 0.0120992 1.95404
-1.11189 0.106125 0.0735799 0.019571 1.55713
-1.52667 0.0568954 0.0301564 0.0182802 2.53783
-1.36414 0.104926 0.0347301 0.0199994 2.19289
-1.32067 0.0869314 0.0366106 0.0240727 2.01796
-1.39069 0.0640963 0.0259519 0.0149356 2.14236
-1.40604 0.0594909 0.0345227 0.0167013 2.1823
-0.576794 -0.00686874 0.0452911 0.00581742 0.370106
-1.35907 0.0823252 0.0273141 0.0132151 2.10493
-0.576168 -0.0189859 0.0193044 0.00641723 0.329756
-1.16787 0.0683481 0.0267645 0.0131234 1.555
-0.80606 -0.00107535 0.0139973 0.00673147 0.661998
-0.492741 0.0235576 0.0361941 0.00510657 0.302758
-0.615755 0.00308914 0.031146 0.0188291 0.414114
-0.511958 0.0172393 0.0368583 0.00278185 0.316908
-0.642654 0.03048 0.0138861 0.0103486 0.466995
-0.841692 0.0141526 0.0160015 0.00676442 0.748472
-0.518471 0.0350555 0.0332083 0.00630953 0.3396
-0.558374 0.0140232 0.025242 0.00589876 0.352881
-0.437295 0.0350967 0.0283295 0.00749978 0.251484
-0.337953 -0.0204626 0.0139177 0.00369296 0.114718
-0.519029 0.0358178 0.0183127 0.00722067 0.326168
-0.307094 0.0643354 0.0246021 0.0112582 0.162562
-0.415044 0.0244263 0.0162847 0.00552701 0.209419
-0.444091 0.0222934 0.0163886 0.00672101 0.233903
-0.334985 0.0285684 0.0183815 0.00664897 0.150552
-0.383445 0.0244392 0.0146994 0.00731699 0.181069
3.98284 -0.138192 0.137006 0.0310913 17.1199
13.8643 -0.370989 9.40965 0.347366 212.054
7.46046 -0.203783 6.75675 0.098123 65.4974
7.53166 -0.219323 14.32 0.185824 74.3978
13.3728 -0.533782 2.30734 1.16559 195.699
7.80138 -0.186737 0.937792 0.199284 64.7477
10.2994 -0.110666 1.73223 0.125695 110.102
8.08664 -0.0161426 0.566327 0.0579501 66.2214
9.95537 0.0827562 1.07547 0.110225 98.5441
5.93726 0.0452229 0.541834 0.037162 35.2579
8.22439 -0.0244561 3.84067 0.0562334 71.8841
7.41423 0.290036 0.640135 0.0711203 51.3943
5.03906 -0.0282211 0.441864 0.190087 26.1192
7.24925 0.00328587 0.698444 0.0128069 53.2025
2.59048 0.00354841 0.138422 0.00245916 6.83064
4.20919 0.0315523 0.229245 0.00726499 17.6819
10.1669 -0.36835 57.7566 2.48304 168.747
4.9487 -0.0744886 7.58729 0.110145 32.8197
6.0452 -0.0289567 35.4617 0.408519 72.3571
6.21223 -0.0540406 0.732077 0.0821004 39.9982
3.74699 0.0203097 0.255942 0.0172974 14.1441
4.03332 -0.0348065 0.173126 0.0231943 16.7228
2.74478 0.0389907 0.113259 0.00880146 7.43457
2.82001 0.0312335 2.78046 0.0093521 10.5577
1.98173 0.016076 0.0358224 0.00922848 3.89962
3.33275 0.029925 0.121833 0.0128445 11.0305
3.17293 0.0312214 0.102043 0.0225566 9.97235
2.46158 0.0322754 0.0502833 0.00330962 5.95182
2.66917 0.0398628 0.140496 0.0131561 7.05375
1.78361 -0.017959 0.0677009 0.00788371 3.31334
2.03656 0.0385741 0.0408235 0.0045828 4.03275
1.57937 -0.0281622 0.0168163 0.0108918 2.60099
1.81048 0.0258667 0.0240395 0.00852824 3.20888
1.44267 0.0188057 0.0197515 0.00397902 2.04713
1.07341 0.00801067 0.0196982 0.00136781 1.15478
1.32993 0.0427465 0.0242656 0.00394486 1.6811
1.61154 -0.00573711 0.0140006 0.00981056 2.6296
1.42544 0.042387 0.0405254 0.00513138 1.95336
1.24771 0.0364873 0.0232705 0.00245606 1.49033
1.23453 0.0285023 0.0179397 0.00348855 1.47243
1.12558 0.0165524 0.0084975 0.00349932 1.23843
1.55129 0.00662823 0.023682 0.00463248 2.40966
0.728744 0.0102383 0.00776518 0.00311718 0.524016
1.12779 0.0230513 0.0297148 0.00229765 1.25015
0.638281 -0.0236162 0.0108093 0.00615564 0.448918
0.61648 -0.00316067 0.00898083 0.00329355 0.392935
0.683479 0.00356369 0.00806907 0.00301772 0.470354
0.669267 -0.0142145 0.0143195 0.00527201 0.481467
0.625356 -0.0187801 0.00604066 0.00576883 0.420952
0.635195 -0.0220214 0.0107261 0.00358819 0.44266
0.789131 0.0102387 0.0139032 0.00282175 0.620576
0.548103 0.0178385 0.0120679 0.00249452 0.293249
0.407674 -0.00808105 0.00835927 0.00317507 0.181211
0.60823 0.00741434 0.00870224 0.0040889 0.369682
0.544214 -0.0219347 0.0144545 0.00383682 0.334979
0.368752 0.0359264 0.0103163 0.00318132 0.121089
0.3868 -0.012704 0.0124279 0.00442557 0.172031
0.386565 0.0283855 0.0078479 0.00242133 0.136141
-8.78745 -0.138644 0.386761 0.032211 75.1887
-12.5004 -0.234449 0.724406 0.126567 151.178
-13.7336 -0.127871 0.870071 0.0728625 185.987
-5.65751 -0.0961021 0.242783 0.0116098 31.172
-10.4961 -0.0439635 0.993974 0.0571423 110.24
-8.12419 -0.0908339 0.634292 0.0220481 65.1691
-11.541 -0.124557 1.52298 0.0471536 131.858
-10.8853 -0.0558413 2.69132 0.022545 119.97
-7.81704 -0.0203175 9.64461 0.0412107 70.4335
-8.81702 0.040943 77.6933 0.0506132 156.157
-4.5119 -0.211209 0.299677 0.0585342 18.7957
-7.42568 0.0996291 0.681336 0.070725 57.3116
-5.70818 -0.0965636 0.728966 0.477588 32.2192
-4.4762 -0.0527054 0.259637 0.0244371 19.8269
-6.48578 -0.0251582 0.272615 0.00661351 42.0123
-3.9806 0.0134553 0.405708 0.0493065 16.3581
-4.03708 -0.0611418 2.13699 0.149934 17.9451
-4.84061 0.00040125 0.410898 0.0951585 23.8463
-4.05474 0.003908 0.216294 0.0589309 16.6889
-3.66828 0.0343994 0.252058 0.0550557 13.9619
-2.36491 0.0671825 0.094528 0.0288385 6.00961
-3.92847 0.160586 0.240119 0.0670115 16.9605
-3.15557 0.165172 0.158909 0.113424 11.1862
-2.05541 0.14449 0.0812888 0.0410311 4.92086
-3.65581 0.173029 0.130996 0.0487818 14.791
-2.6306 0.0656935 0.0690416 0.0347251 7.33905
-1.59591 0.0595378 0.0748828 0.0204341 2.81537
-1.97712 0.0723859 0.0363297 0.0266419 4.23681
-2.25242 0.137415 0.0901399 0.0599297 5.80147
-2.16077 0.146968 0.117256 0.0520294 5.44292
-1.51986 0.0447998 0.0578339 0.0161443 2.50598
-1.29033 0.0857898 0.0363228 0.0232367 1.93003
-1.74788 0.0809909 0.0147784 0.0165053 3.35956
-1.16059 0.0428705 0.0347546 0.00954086 1.48308
-1.48314 0.0332312 0.0462306 0.0118288 2.34562
-1.77099 0.0570471 0.0408008 0.0237984 3.38253
-0.898671 0.0386241 0.0342939 0.00526182 0.912816
-1.69069 0.059746 0.0504019 0.0124281 3.11443
-0.629975 0.0106347 0.0145646 0.00266386 0.424946
-1.48153 0.0850174 0.0575202 0.0255427 2.5116
-0.910651 0.021165 0.00976267 0.00464819 0.878043
-0.83131 0.0137569 0.0173418 0.00881426 0.731479
-1.12632 0.0540594 0.0115151 0.00741876 1.40482
-0.889415 0.0494668 0.0325918 0.0109609 0.914091
-1.00333 0.030922 0.0296295 0.00702132 1.09931
-0.773113 0.0281409 0.0219026 0.00881532 0.66391
-0.704596 -0.00900014 0.0157747 0.00627598 0.499628
-0.763927 0.0424565 0.0271862 0.00920197 0.67744
-0.531508 0.0101275 0.0234633 0.00423024 0.316833
