-0.000910456 0.000936466 -0.0505493 0.00226262 -0.126191 1.63331e-13 
-0.000910456 0.000936466 -0.0505493 0.00226262 -0.126191 1.63331e-13 
-0.000910456 0.000936466 -0.0505493 0.00226262 -0.126191 1.63331e-13 
-0.000910456 0.000936466 -0.0505493 0.00226262 -0.126191 1.63331e-13 
-0.000910456 0.000936466 -0.0505493 0.00226262 -0.126191 1.63331e-13 
-0.000910456 0.000936466 -0.0505493 0.00226262 -0.126191 1.63331e-13 
-0.000910456 0.000936466 -0.0505493 0.00226262 -0.126191 1.63331e-13 
-0.000910456 0.000936466 -0.0505493 0.00226262 -0.126191 1.63331e-13 
-0.000910456 0.000936466 -0.0505493 0.00226262 -0.126191 1.63331e-13 
-0.000910456 0.000936466 -0.0505493 0.00226262 -0.126191 1.63331e-13 
-0.000910456 0.000936466 -0.0505493 0.00226262 -0.126191 1.63331e-13 
-0.000910456 0.000936466 -0.0505493 0.00226262 -0.126191 1.63331e-13 
-0.000910456 0.000936466 -0.0505493 0.00226262 -0.126191 1.63331e-13 
-0.000910456 0.000936466 -0.0505493 0.00226262 -0.126191 1.63331e-13 
-0.000910456 0.000936466 -0.0505493 0.00226262 -0.126191 1.63331e-13 
-0.000910456 0.000936466 -0.0505493 0.00226262 -0.126191 1.63331e-13 
-0.000910456 0.000936466 -0.0505493 0.00226262 -0.126191 1.63331e-13 
-0.000910456 0.000936466 -0.0505493 0.00226262 -0.126191 1.63331e-13 
-0.000910456 0.000936466 -0.0505493 0.00226262 -0.126191 1.63331e-13 
-0.000910456 0.000936466 -0.0505493 0.00226262 -0.126191 1.63331e-13 
-0.000910456 0.000936466 -0.0505493 0.00226262 -0.126191 1.63331e-13 
-0.000910456 0.000936466 -0.0505493 0.00226262 -0.126191 1.63331e-13 
-0.000910456 0.000936466 -0.0505493 0.00226262 -0.126191 1.63331e-13 
-0.000910456 0.000936466 -0.0505493 0.00226262 -0.126191 1.63331e-13 
-0.000910456 0.000936466 -0.0505493 0.00226262 -0.126191 1.63331e-13 
-0.000910456 0.000936466 -0.0505493 0.00226262 -0.126191 1.63331e-13 
-0.000910456 0.000936466 -0.0505493 0.00226262 -0.126191 1.63331e-13 
-0.000910456 0.000936466 -0.0505493 0.00226262 -0.126191 1.63331e-13 
-8.40529 -0.015363 0.0530357 -34.9302 0.252643 0.0363615 
-17.6191 -0.00443466 0.0343145 10.6915 0.0821014 -0.0137944 
-11.2471 0.000732914 0.0120825 20.4348 -0.0536947 -0.0291662 
-1.98753 0.00287302 -0.00545664 12.2121 -0.0796946 -0.016532 
3.2058 0.00325809 -0.0130478 -1.23248 -0.0747913 -0.00159938 
4.64397 0.00271923 -0.0133518 0.0916037 -0.0561745 0.00827211 
5.52926 0.00263324 -0.0142154 0.951853 -0.0489897 0.0121661 
5.07005 0.00218029 -0.0123813 -0.567465 -0.0389329 0.00755751 
3.78879 0.00155126 -0.00903438 0.842965 -0.0163608 0.00121081 
3.43587 0.00136977 -0.00808956 -0.934334 -0.0117993 -0.00221746 
2.52503 0.000992484 -0.00590551 -1.6354 -0.0119192 -0.0026622 
2.35352 0.000918974 -0.00548733 -0.865026 -0.00420018 -0.00189172 
1.94484 0.000757215 -0.00452829 -0.307434 -0.00476125 -0.00032829 
1.53043 0.000595271 -0.00356165 -0.256424 -0.00172039 0.0005193 
1.12552 0.000437655 -0.00261894 -5.25682 -0.0118952 0.000487922 
0.782429 0.000304239 -0.00182059 -0.0607293 -0.000475483 5.43809e-05 
0.626433 0.000243604 -0.00145764 0.880653 0.00158198 -0.000159684 
0.569232 0.000221381 -0.00132459 1.51753 0.0033994 -0.000254947 
0.418282 0.000162691 -0.000973341 0.993873 0.00235439 -0.000138956 
0.304573 0.00011847 -0.000708752 0.462511 0.00100226 -7.27655e-05 
0.287105 0.00011168 -0.00066811 0.234539 0.00052709 -1.97376e-05 
0.209662 8.15562e-05 -0.000487895 -0.0102334 -0.000166076 3.01634e-06 
0.183143 7.12431e-05 -0.00042618 -0.112625 -0.000430953 4.07692e-06 
0.121859 4.74054e-05 -0.000283563 -0.129772 -0.000362336 -3.36073e-06 
0.106291 4.13486e-05 -0.000247342 -0.236858 -0.000525199 -1.78663e-05 
0.104425 4.06199e-05 -0.000243002 -0.236018 -0.000689432 -1.80803e-05 
0.0817552 3.18036e-05 -0.000190239 -0.164854 -0.000560854 -9.17876e-06 
0.0792362 3.08258e-05 -0.000184367 -0.1523 -0.000183205 -3.72429e-06 
0.0627233 2.44024e-05 -0.000145937 -0.105536 -0.000150236 -1.25207e-06 
0.0468364 1.82214e-05 -0.000108969 -0.100161 -0.000262863 -4.20175e-06 
0.0468364 1.82214e-05 -0.000108969 -0.100161 -0.000262863 -4.20175e-06 
0.0468364 1.82214e-05 -0.000108969 -0.100161 -0.000262863 -4.20175e-06 
0.0468364 1.82214e-05 -0.000108969 -0.100161 -0.000262863 -4.20175e-06 
0.0468364 1.82214e-05 -0.000108969 -0.100161 -0.000262863 -4.20175e-06 
